timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
9365,16064,3140,23288,1240,-5184,-344,490,391,1087,
9385,27264,-1312,23904,1424,-6600,-376,504,373,1029,
9405,17584,-96,-1868,48,-4244,-72,511,366,1029,
9425,12584,1908,-5536,500,-2880,-40,531,372,985,
9445,9740,1752,-2504,372,-3152,240,549,392,982,
9465,7820,884,1096,232,-536,200,555,387,956,
9485,6548,1284,7000,-528,5420,-128,547,391,963,
9505,640,1812,8008,-1716,11208,-576,521,377,1018,
9525,-8020,-1672,-608,-1352,10116,-256,473,370,1083,
9545,-7844,-1644,-9288,-128,1696,-104,450,366,1123,
9565,-1348,-908,-4292,-456,-3436,20,443,350,1121,
9585,3596,140,3132,-192,-6068,-12,472,368,1123,
9605,7324,560,7508,-68,-6144,-16,505,360,1080,
9625,6280,352,2132,-444,-3068,204,530,384,1063,
9645,3824,-688,188,-716,752,308,536,366,1059,
9665,480,-312,2900,-772,3540,284,511,342,1065,
9685,-3280,-516,1000,-892,3604,232,476,351,1086,
9705,-4156,-760,-776,-484,1104,148,485,349,1126,
9725,-1344,-444,952,-296,-420,260,512,360,1117,
9745,-1544,-1764,-848,-272,-128,548,476,339,1126,
9765,-13000,-3308,-4948,516,3008,424,468,329,1112,
9785,-32768,2696,-32768,44,12152,-340,402,326,1190,
9805,-13228,2172,-21864,364,1120,-44,380,334,1192,
9825,-12892,-200,-6320,100,-1452,-192,405,344,1178,
9845,-9828,-220,-4404,-96,-3684,-60,401,355,1166,
9865,3672,-1016,5776,88,-5632,-112,442,327,1137,
9885,13616,-300,20056,508,-7244,-196,486,328,1103,
9905,27616,-320,29188,956,-4608,64,513,353,1061,
9925,20508,2776,3564,920,-3084,200,536,336,1019,
9945,14256,1012,-4752,-164,-3104,504,539,347,991,
9965,10472,-840,-5196,264,-3332,308,560,343,987,
9985,7660,-420,-3192,360,-536,12,555,344,1005,
10005,8468,1488,9384,-56,6664,-468,556,356,1012,
10025,-1388,2756,17472,-2280,14136,-956,501,354,1065,
10045,-16492,-4184,-6596,-100,7308,-356,457,363,1125,
10065,-6752,-856,-10212,160,-2812,-72,431,347,1143,
10085,4732,528,996,312,-7720,200,463,344,1082,
10105,10084,1204,5708,1136,-8476,232,533,338,1047,
10125,7540,756,-1468,244,-5416,240,553,353,999,
10145,7244,268,1576,-192,296,-52,534,372,1017,
10165,2276,1516,6820,-824,6088,-264,542,349,1027,
10185,-6100,-412,1640,-1152,7104,-176,472,352,1083,
10205,-8400,-1448,-2792,-80,1788,-68,466,369,1084,
10225,-2024,-1332,1188,116,-2756,64,491,336,1091,
10245,2804,-460,3352,92,-1900,220,518,356,1082,
10265,3132,-228,-3064,-588,-1116,456,530,366,1054,
10285,844,-992,-4500,504,4340,40,526,348,1072,
10305,-32380,-1128,10372,120,13240,-300,497,350,1104,
10325,-32768,-1292,-32768,564,980,8,412,365,1150,
10345,-18200,2768,-11632,516,-908,-236,417,361,1142,
10365,-16460,3184,-6928,-736,-2832,-176,450,364,1155,
10385,3376,-2028,4244,-600,-4124,16,433,334,1117,
10405,14528,-2680,15188,500,-6108,80,457,331,1093,
10425,26184,-796,30644,604,-5500,236,509,385,1078,
