timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
8763,3076,392,-948,-64,-432,-324,-194,37,518,
8783,4052,-1336,-740,-456,-236,-484,-179,57,510,
8803,-852,136,1160,-260,-376,-176,-183,15,570,
8823,-1776,2200,-972,52,-244,-140,-181,37,525,
8843,-1560,1864,-608,668,32,-116,-189,29,547,
8863,-480,900,-1604,972,128,-228,-166,28,553,
8883,-348,-1300,-1788,884,40,-232,-185,11,556,
8903,-464,-1912,-1384,516,24,-176,-199,14,528,
8923,-188,-540,-1040,24,-4,-220,-195,9,524,
8943,-412,304,-420,-364,12,-220,-196,-15,525,
8963,-436,0,-16,-612,60,-88,-189,10,548,
8983,-264,-16,108,-780,108,16,-183,3,544,
9003,-188,248,356,-868,92,28,-182,1,561,
9023,-300,160,232,-744,24,68,-204,10,531,
9043,-460,32,68,-452,-60,132,-204,18,519,
9063,-700,-288,308,-276,-148,148,-219,20,539,
9083,-636,-476,452,-176,-192,144,-219,19,539,
9103,-416,-404,368,-172,-188,172,-194,27,544,
9123,-304,-252,300,-116,-168,112,-210,45,563,
9143,-208,-308,308,-116,-112,84,-207,10,539,
9163,-100,-264,372,-100,-80,72,-197,17,522,
9183,-44,-36,448,-108,-124,36,-215,54,540,
9203,48,-16,484,-140,-252,24,-216,23,522,
9223,16,-372,160,-208,-352,24,-241,14,520,
9243,304,-636,-336,-204,-392,-16,-212,4,551,
9263,540,-864,-212,-184,-312,0,-220,39,527,
9283,116,-380,956,-268,56,132,-210,44,570,
9303,1008,536,1348,-396,8,244,-198,54,549,
9323,848,756,1516,-296,0,248,-196,62,530,
9343,572,536,1464,-408,-40,212,-203,43,545,
9363,3716,1444,-4068,-300,-200,360,-192,75,537,
9383,1408,3780,-324,300,500,416,-204,49,558,
9403,-588,-2688,-1076,-268,500,216,-217,47,549,
9423,-888,-3988,-420,-1252,344,0,-228,76,531,
9443,124,-2064,-972,-1788,324,88,-189,66,532,
9463,60,1704,-1224,-2060,268,124,-196,98,525,
9483,-1184,3100,-1052,-1820,136,-4,-196,74,530,
9503,-400,1856,-16,-968,100,-132,-179,86,554,
9523,-48,336,-16,-732,56,-272,-194,111,520,
9543,0,-268,428,-688,48,-464,-175,113,515,
9563,56,136,624,-624,64,-528,-179,109,518,
9583,-608,108,668,-604,-12,-420,-208,110,499,
9603,-1264,-144,504,-612,-76,-288,-211,111,554,
9623,-1404,232,408,-536,-136,-240,-209,112,553,
9643,-888,492,252,-464,-168,-228,-202,106,519,
9663,-580,276,288,-320,-196,-160,-211,121,540,
9683,-588,300,180,-248,-220,-100,-172,98,539,
9703,-452,288,216,-116,-256,-92,-185,113,490,
9723,-272,12,248,-76,-264,-76,-217,98,527,
9743,-316,-440,384,-32,-296,28,-209,102,518,
9763,-504,-348,480,-72,-284,96,-193,81,529,
9783,-368,-104,124,-184,-256,112,-184,100,536,
9803,-432,32,52,-180,-52,136,-194,110,522,
9823,-228,320,12,-60,172,132,-208,119,532,
9843,1464,108,124,172,244,88,-192,109,514,
9863,1716,-568,896,348,152,-16,-188,100,537,
9883,808,-960,1600,388,24,-76,-180,97,524,
9903,2016,-1144,-332,376,-16,-56,-191,92,521,
9923,2016,-1144,-332,472,-520,-76,-202,107,558,
9943,5240,-316,-1360,56,12,-132,-228,131,519,
9963,612,-1108,-216,420,288,28,-210,97,542,
9983,-1912,2364,-648,736,368,4,-203,103,557,
10003,-1848,2244,-776,996,356,-220,-199,107,525,
10023,-1056,1340,-972,1032,212,-448,-189,105,546,
10043,-244,-1628,-1396,872,92,-352,-193,81,544,
10063,-284,-2476,-916,396,76,-300,-204,87,507,
10083,448,-1428,-320,-240,92,-332,-179,71,534,
10103,32,-660,40,-700,48,-152,-172,89,535,
10123,-724,-224,108,-936,40,-12,-181,74,531,
10143,-268,-12,132,-1048,80,-16,-194,94,522,
10163,-832,-132,144,-1004,124,8,-185,97,524,
10183,-820,-228,160,-872,96,60,-196,102,528,
10203,-644,-152,316,-768,24,84,-209,97,553,
10223,-492,68,352,-724,-20,64,-209,97,553,
10243,-492,284,352,-696,-92,40,-196,96,533,
10263,-340,260,240,-676,-100,84,-210,123,527,
10283,40,476,212,-588,-76,104,-198,114,489,
10303,168,720,148,-456,-88,84,-189,124,509,
10323,264,304,16,-276,-152,12,-189,116,514,
10343,340,-388,-148,-60,-248,-68,-208,143,508,
10363,56,-540,116,148,-368,-92,-197,125,523,
10383,56,-304,412,256,-372,-104,-188,110,527,
10403,-328,-304,412,204,-256,-144,-194,109,523,
10423,-260,-152,584,56,-112,-148,-203,108,505,
10443,408,-544,236,148,24,268,-191,112,523,
10463,884,932,280,344,-24,312,-194,113,539,
10483,344,1592,912,612,-40,160,-205,112,520,
10503,1784,-560,-460,320,-188,36,-204,116,564,
10523,3452,-40,-832,164,-144,104,-204,116,564,
10543,904,200,252,-136,316,328,-209,153,518,
10563,-1788,-1724,-196,-472,280,224,-191,152,522,
10583,-1160,-1152,8,-756,332,28,-170,131,535,
10603,320,-340,-1036,-776,280,196,-210,135,503,
10623,-936,1364,-1300,-540,276,320,-179,140,513,
10643,-1112,568,-984,-656,236,104,-191,155,543,
10663,484,-120,-632,-740,240,-16,-182,134,541,
10683,400,372,-216,-668,252,120,-185,154,529,
10703,-616,704,-160,-460,232,116,-185,154,529,
10723,-520,552,40,-128,264,-88,-177,160,486,
10743,-44,124,296,124,228,-216,-206,152,525,
10763,-68,36,392,272,224,-312,-192,162,510,
10783,-580,188,384,236,132,-356,-192,139,508,
10803,-560,96,352,148,52,-376,-210,132,503,
10823,-436,8,320,132,-4,-340,-171,136,512,
10843,-464,-356,396,96,-72,-236,-180,134,532,
