timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
10023,856,-1152,1176,456,372,-128,-29,405,740,
10043,1724,-116,564,236,232,-68,-38,365,733,
10063,1772,-440,-160,4,84,-292,-33,362,712,
10083,-248,-1292,1072,-24,28,-164,-19,377,754,
10103,-936,740,1100,364,180,-104,-43,351,760,
10123,1088,3392,-524,748,444,-276,-31,350,752,
10143,2880,3696,-2508,864,220,-200,-50,386,744,
10163,1276,-300,-3272,676,-16,-84,-37,355,734,
10183,-1116,-1740,-2032,776,-180,44,-40,351,722,
10203,-44,32,-912,1140,28,-176,-41,349,732,
10223,460,1852,44,1540,-12,-372,-61,347,729,
10243,88,684,620,1628,24,-160,-48,331,706,
10263,140,-1248,548,1540,132,188,-50,338,682,
10283,-600,-2460,476,1320,48,388,-50,370,680,
10303,-1684,-2364,416,1096,-28,424,-39,351,719,
10323,-2260,-1200,368,924,-68,244,-59,341,718,
10343,-2352,60,392,780,-116,60,-55,321,716,
10363,-1920,540,364,680,-172,0,-80,339,666,
10383,-1388,780,552,572,-208,32,-62,358,690,
10403,-1184,512,796,464,-320,0,-57,323,701,
10423,-732,288,944,460,-332,-20,-55,336,658,
10443,48,-128,284,332,-312,-24,-48,325,654,
10463,144,-904,80,124,-184,-60,-67,334,673,
10483,-172,-1612,736,40,-12,-64,-71,344,668,
10503,392,-632,1668,-48,36,20,-75,332,657,
10523,1760,472,1160,-64,148,204,-76,326,685,
10543,1816,1432,828,12,132,308,-54,330,664,
10563,1680,1720,1480,84,-36,212,-63,318,709,
10583,2344,872,-532,200,-288,164,-65,328,628,
10603,1868,1084,-1340,392,92,340,-67,319,661,
10623,940,688,-2928,376,344,268,-53,322,642,
10643,680,-1148,-2996,392,248,300,-52,328,668,
10663,-672,-1260,-1884,248,132,528,-58,323,677,
10683,-688,-856,-1620,8,80,452,-65,320,667,
10703,296,-340,-1672,-48,76,444,-60,340,639,
10723,1516,440,-976,0,72,524,-60,331,648,
10743,1320,1020,-232,52,52,644,-70,337,638,
10763,408,288,280,104,108,484,-66,334,650,
10783,-280,-100,600,128,164,132,-55,328,638,
10803,-1072,128,856,140,84,-236,-74,291,657,
10823,-1644,520,856,148,16,-440,-55,334,657,
10843,-2308,824,660,172,-68,-484,-62,285,639,
10863,-2324,616,644,232,-160,-436,-78,317,627,
10883,-2176,308,448,304,-280,-424,-73,330,646,
10903,-2048,-76,364,500,-456,-388,-75,319,635,
10923,-1816,-244,376,528,-452,-248,-92,326,635,
10943,-1480,-180,324,576,-360,-92,-84,287,634,
10963,-952,-28,328,620,-256,0,-80,317,640,
10983,-244,-112,88,708,-52,84,-70,308,635,
11003,248,164,240,820,192,132,-66,299,620,
11023,924,620,1212,904,364,180,-79,279,633,
11043,2152,356,1360,916,376,204,-81,275,593,
11063,3532,-752,820,704,276,48,-81,283,612,
11083,2036,-2380,776,352,-16,-120,-87,277,608,
11103,404,-2188,1668,112,-68,-208,-92,266,606,
11123,1396,632,1180,0,-244,-324,-97,260,611,
11143,2456,936,-1380,-136,-188,-588,-65,254,603,
11163,948,560,-2012,-4,196,-796,-96,262,609,
11183,-256,924,-1644,168,644,-804,-84,272,614,
11203,352,2136,-2160,400,684,-460,-84,268,600,
11223,1304,2432,-2244,764,472,-384,-82,263,608,
11243,784,-152,-2276,832,-156,-252,-97,246,599,
11263,552,-1992,-1272,760,-12,-200,-72,221,584,
11283,508,-1848,-284,680,144,-80,-89,233,599,
11303,-436,-608,368,588,340,220,-78,225,623,
11323,-1316,-96,836,448,412,568,-75,236,572,
11343,-2360,-568,996,312,300,632,-53,220,569,
11363,-2824,-936,748,180,204,448,-74,218,573,
11383,-2580,-900,592,0,116,176,-88,242,583,
11403,-2092,-568,444,-164,32,48,-69,240,591,
11423,-1748,76,376,-272,-12,68,-95,221,582,
